Name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Emo
12a02Nb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0259438,0.14927164,6.1702247,6.2582617,6.322483,0.1522584,43.71106,0.0,5.7716074,4.106635,3.5716083,0.1843309,-8.35744,-0.15442695,2.1015215,0.93243283,0.0060438802,326.72607,3.2316022,0.78312635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5121512,16.267004,-0.052714333,-0.005840708,3.5919855,0.5813954,0.0,0.0,0.0,1.66,0.0,-3.1932774,IDL
11a05Lc.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2638054,0.010605228,6.2118173,6.2644973,6.3174067,0.10558939,4.6638265,2.1409001,4.6325927,2.6798484,3.6630645,0.06397484,-8.334264,-0.13877909,2.0311394,0.80968505,0.4390201,4.89091,3.238939,0.8038579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8718147,16.982079,-0.05568728,-0.007501169,3.6723993,11.851852,0.0,0.0,0.0,3.99,0.0,-3.1051664,IDL
03a01Wa.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.647434,0.20282938,4.90136,6.2071223,6.306013,1.4046531,51.79528,16.872608,20.674864,18.108389,3.6784196,0.24609642,-6.7101574,-0.5644496,2.758003,1.015113,1.3505275,2.5500336,4.427189,0.8462244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.843819,20.352861,-0.0605682,-0.006046909,3.7560434,3.7634408,0.0,0.0,0.0,1.8,0.0,-2.2383344,NEG
09a07Wd.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2388005,0.018308846,6.1784515,6.2603617,6.3194594,0.1410079,4.337262,1.821947,5.015111,3.6493855,3.6248531,0.07125416,-8.443766,-0.14210624,1.9304634,0.8358251,0.7895884,2.862474,3.514427,0.8124401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.537899,16.504168,-0.054588247,-0.0074881045,3.644757,9.565218,0.0,0.0,0.0,2.24,0.0,-3.2900703,NEG
10a07La.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.244925,0.011606209,6.1877213,6.259905,6.305771,0.11804962,4.1746264,1.5216507,4.2702546,2.325483,3.6244528,0.07507974,-8.858105,-0.10825123,1.927617,0.88885033,0.09937315,22.578833,3.4250998,0.761482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9964743,17.078978,-0.055983476,-0.0061537065,3.641914,15.151516,0.0,0.0,0.0,1.92,0.0,-3.0186799,IDL
03b02Na.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.288862,0.010981491,6.237988,6.291534,6.346545,0.108557224,4.88953,2.9291804,4.0872145,1.7055374,3.6640344,0.06817744,-8.602466,-0.122973576,1.4934993,1.1464387,0.21511625,9.459085,2.8627527,0.9537698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9679284,17.091639,-0.055270534,-0.007114757,3.674885,12.627987,0.0,0.0,0.0,2.87,0.0,-3.003555,IDL
09a02Ea.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.258212,0.011653055,6.192313,6.2630215,6.320366,0.12805271,5.3210874,2.63589,4.1904354,2.4604168,3.659714,0.074427895,-8.576272,-0.12608767,1.8861569,0.8775876,0.3547572,6.450162,3.7812774,0.7177563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.876366,17.006464,-0.057395533,-0.0073844334,3.6820471,12.396695,0.0,0.0,0.0,2.36,0.0,-3.0883532,NEG
12b10Ld.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2665596,0.011886929,6.207971,6.2700615,6.330881,0.12291002,4.785735,2.0913103,5.002968,2.4850478,3.6587234,0.063753076,-8.68772,-0.123569585,1.8619413,0.8403628,0.37137732,5.8569975,3.212237,0.83275926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9853272,17.018671,-0.056334604,-0.0071261255,3.6711035,14.950166,0.0,0.0,0.0,2.95,0.0,-3.0075107,IDL
09a05Wb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2458606,0.019413125,6.183405,6.2642875,6.3290205,0.14561558,5.5650034,2.730084,2.7554214,3.0566716,3.7251506,0.09133687,-8.269133,-0.2325363,1.9119861,0.9936015,0.44055262,4.9152193,3.1657012,0.9349604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0094895,16.913097,-0.0571124,-0.007834004,3.7279077,5.0147495,0.0,0.0,0.0,3.33,0.0,-3.058992,NEG
11a02Fb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2678103,0.010980264,6.1994677,6.27866,6.332717,0.13324928,4.4741974,1.6812348,4.3501325,1.4148533,3.6712542,0.08046166,-8.074922,-0.16959526,2.200196,0.7167692,0.3568212,5.778715,2.7616184,1.113145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0260615,17.06837,-0.056419335,-0.007520158,3.6856065,14.124294,0.0,0.0,0.0,1.7099999,0.0,-2.993046,IDL
12b10Ac.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.280857,0.011041043,6.2226615,6.2830663,6.339527,0.116865635,5.1159396,2.3685598,4.7561345,2.7188163,3.6737506,0.0763284,-8.711007,-0.12074363,1.3881496,1.4111208,0.09362249,24.627813,3.300107,0.7629409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.013781,17.15922,-0.05686849,-0.0057924422,3.6858385,14.356436,0.0,0.0,0.0,1.9599999,0.0,-2.9719062,NEG
09b02Wd.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8726573,0.18791562,6.1533713,6.2567925,6.317547,0.16417551,64.3489,21.28344,31.178728,40.83478,3.649754,0.18150438,-7.3677897,-0.58514154,2.9115462,1.0482156,1.6679627,2.052571,4.096004,0.870681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.052613,19.266743,-0.06049205,-0.0068065156,3.7409167,1.9157089,0.0,0.0,0.0,2.55,0.0,-2.440202,NEG
10a04Fd.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.291359,0.010309319,6.2379847,6.2981963,6.342695,0.10471058,4.309943,2.6678822,3.380053,1.4714085,3.634379,0.087212086,-8.512501,-0.13044703,1.4806381,1.0452206,0.07551918,30.058403,3.084108,0.8825693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0402565,17.10057,-0.056238204,-0.007343163,3.6452644,14.473684,0.0,0.0,0.0,1.4599999,0.0,-2.9444594,IDL
10b02La.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2723536,0.011806379,6.210002,6.272627,6.336879,0.12687683,5.511523,1.9934815,4.9263587,2.1304986,3.632382,0.071892954,-8.67406,-0.13275291,1.6552433,0.98427385,0.05479789,39.441544,2.9761086,0.8627245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.936463,17.119759,-0.05562744,-0.0073699635,3.6414568,15.671643,0.0,0.0,0.0,2.62,0.0,-3.0096295,IDL
03a05Wa.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.291773,0.010807678,6.2360725,6.2930393,6.349245,0.11317253,4.581863,2.2655747,4.2894855,2.1696472,3.6582944,0.06855079,-8.347052,-0.15208696,1.7391759,0.9764033,0.33939987,6.0310874,2.9129217,0.9342719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.912869,17.060816,-0.05459237,-0.0071614725,3.664664,13.99417,0.0,0.0,0.0,3.37,0.0,-3.0197792,NEG
11a04Fd.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.273263,0.0111158,6.215598,6.2723565,6.3348455,0.11924744,4.3932095,1.9672772,3.7320762,2.0275154,3.6536822,0.069606036,-8.455189,-0.10129705,1.806952,0.85180926,0.15943661,12.609389,2.3028145,1.2301269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8868303,16.887838,-0.05493896,-0.0076469365,3.6768818,11.764706,0.0,0.0,0.0,1.81,0.0,-3.0486715,IDL
08b02Wd.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4159746,0.36090374,5.7889442,6.2396584,6.3091893,0.5202451,68.86393,32.533836,28.287745,39.30352,3.450437,0.36973706,-6.8480616,-0.54176265,1.7026148,1.3618512,0.2842536,9.626549,2.3592288,1.3699038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7699504,16.825869,-0.039508156,-0.00014811642,3.82552,2.2408965,0.0,0.0,0.0,3.51,0.0,-3.800935,NEG
12b02Ea.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.270065,0.011023861,6.2125483,6.2674026,6.3296723,0.11712408,4.8101153,2.3282473,4.665232,2.0445487,3.6764865,0.058147006,-8.621193,-0.12754904,1.7690274,0.83691895,0.23813897,8.723519,3.063952,0.91261685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0378165,17.09436,-0.055696912,-0.0069744713,3.6852276,14.954956,0.0,0.0,0.0,5.49,0.0,-2.971763,NEG
03a07Wc.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2672377,0.01231259,6.201686,6.2712293,6.330937,0.129251,4.8782372,2.581508,4.7945743,2.0518913,3.6524224,0.074923165,-8.554561,-0.12711349,1.7845898,0.8567688,0.09141187,24.709675,2.5007095,1.0929936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8439045,16.859995,-0.056308232,-0.0077080056,3.6619196,14.492754,0.0,0.0,0.0,2.01,0.0,-3.0945106,NEG
12a04Wc.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2653084,0.010634712,6.2026277,6.269683,6.3200965,0.117468834,5.3124413,2.6782367,5.3844533,2.3742552,3.6835918,0.082684696,-8.624661,-0.12877807,1.8616674,0.8728551,0.09668674,21.42224,2.7490516,0.8514295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8685584,16.906065,-0.05411045,-0.0064200526,3.7132533,16.666668,0.0,0.0,0.0,1.5,0.0,-3.0521715,NEG
12b09Ac.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.821524,0.20126268,5.7323303,6.255362,6.312982,0.58065176,28.460428,18.483072,5.0341434,3.2035222,3.8970037,0.24869987,-5.75738,-0.8446694,3.0521905,1.2323866,1.0687176,3.361361,3.2047658,0.92881453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.955786,18.017689,-0.05245171,-0.0058089965,4.017288,1.6260163,0.0,0.0,0.0,2.3999999,0.0,-3.0961754,NEG
10a05Aa.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.260058,0.0108262105,6.204734,6.262174,6.320548,0.11581421,5.1177835,2.3022125,4.6560616,2.5926611,3.6798587,0.07461685,-8.638687,-0.1302578,2.1039674,0.7923398,0.61818916,3.276724,2.6099415,0.826426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.848502,16.800575,-0.054605298,-0.0076361774,3.6926844,16.216217,0.0,0.0,0.0,2.53,0.0,-3.0813575,NEG
09a05Wc.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2768545,0.01298821,6.2113,6.2813377,6.350352,0.13905191,5.195141,1.9320822,4.960852,3.4226303,3.6916127,0.07407069,-8.438485,-0.13897632,1.6324788,1.0106372,0.31976283,6.1045775,3.1402996,0.8515399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9721394,16.968534,-0.056481432,-0.00758255,3.7010617,11.671925,0.0,0.0,0.0,3.11,0.0,-3.014061,NEG
11b03Fc.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.265393,0.01178401,6.2081857,6.2667885,6.3214126,0.11322689,5.789107,2.99834,4.189178,2.0948353,3.659592,0.064072154,-8.781362,-0.11628863,1.7839475,0.9074321,0.4582897,4.735611,3.596868,0.80113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9667077,17.096285,-0.05675469,-0.0058509856,3.6682847,12.3359585,0.0,0.0,0.0,3.75,0.0,-2.9909837,IDL
11a07Ac.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.292757,0.013718958,6.244553,6.3055897,6.356761,0.11220789,4.8156037,2.3772402,3.2395065,2.4559057,3.6879964,0.07709001,-8.324223,-0.1307082,1.7214574,0.91354555,0.3420972,6.078518,3.0636826,0.89554846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.085114,17.275648,-0.055466946,-0.0071085333,3.7098582,10.05291,0.0,0.0,0.0,1.8299999,0.0,-2.916549,NEG
10b01Fa.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.275246,0.012057496,6.207471,6.27682,6.341148,0.133677,4.1616507,1.7085466,4.5932198,2.1980195,3.636714,0.08064315,-8.599319,-0.14065737,1.6044487,1.0221217,0.1304727,17.028934,3.0961988,0.8866437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.091727,17.132685,-0.057226434,-0.007432853,3.653343,11.157025,0.0,0.0,0.0,2.36,0.0,-2.9412653,IDL
11a07Ld.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2478094,0.023228925,6.2055645,6.273711,6.3268495,0.12128496,5.2229643,2.0642474,4.8379436,3.1063492,3.748938,0.11328899,-8.209959,-0.28249806,1.637658,1.0851698,0.30086124,7.0950146,3.392533,0.9279371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9166923,16.948177,-0.057527646,-0.0061867987,3.7356575,7.303371,0.0,0.0,0.0,1.7199999,0.0,-3.0666716,IDL
10a05Tb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2491603,0.017664514,6.192166,6.2556076,6.329251,0.13708496,5.7836924,5.3099213,4.3324656,3.2884374,3.6922698,0.08467606,-7.83229,-0.28848097,2.5710266,0.8005914,0.50944173,4.6328073,2.9681942,0.934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1489477,17.26441,-0.056280848,-0.0075771287,3.6916766,9.036145,0.0,0.0,0.0,3.26,0.0,-3.007501,NEG
11b01Fc.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2854004,0.012269043,6.2227163,6.289485,6.3478727,0.1251564,4.3716736,2.0548682,4.3654127,1.9150813,3.6697001,0.06718991,-8.711542,-0.110513605,1.4963099,1.130131,0.35875615,5.269439,3.5916142,0.6837368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9549994,17.024515,-0.056909855,-0.006015948,3.6820245,11.811024,0.0,0.0,0.0,2.48,0.0,-2.9880762,IDL
